case,minlp_time,misoc_time,lp_time,lp_gap,misoc_gap
nomination_mild_1398,259.52,44.42,2.76,0.0,0.0
nomination_mild_1407,290.36,13.2,2.6,0.0,0.0
nomination_mild_1425,266.67,30.42,2.74,0.0,0.0
nomination_mild_1436,141.28,9.8,2.59,0.0,0.0
nomination_mild_1439,137.73,11.3,2.94,0.0,0.0
nomination_mild_1446,670.97,9.18,2.79,0.0,0.0
nomination_mild_1448,250.79,20.44,2.64,0.0,0.0
nomination_mild_1449,320.97,8.99,3.38,0.0,0.0
nomination_mild_1458,276.43,1000.64,2.57,0.0,NaN
nomination_mild_1459,202.3,9.24,2.61,0.0,0.0
nomination_mild_1463,352.09,9.95,2.65,0.0,0.0
nomination_mild_1472,209.18,13.09,2.85,0.0,0.0
nomination_mild_1479,149.75,35.54,2.86,0.0,0.0
nomination_mild_1481,206.4,8.4,2.95,0.0,0.0
nomination_mild_1487,379.82,31.28,2.75,0.0,0.0
nomination_mild_1491,278.83,18.48,2.88,0.0,0.0
nomination_mild_1494,301.91,11.21,2.78,0.0,0.0
nomination_mild_1498,149.92,8.83,2.94,0.0,0.0
nomination_mild_1502,292.93,23.65,3.56,0.0,0.0
nomination_mild_1511,240.52,35.12,2.95,0.0,0.0
nomination_mild_1513,131.84,28.14,2.76,0.0,0.0
nomination_mild_1530,285.56,1000.35,2.61,0.0,NaN
nomination_mild_1531,176.69,13.46,3.01,0.0,0.0
nomination_mild_1539,209.56,1000.94,2.72,0.0,NaN
nomination_mild_1542,206.34,36.7,2.8,0.0,0.0
nomination_mild_1543,261.47,8.69,2.89,0.0,0.0
nomination_mild_1548,171.22,28.7,2.51,0.0,0.0
nomination_mild_1558,316.0,24.05,2.47,0.0,0.0
nomination_mild_1560,132.35,29.87,2.45,0.0,0.0
nomination_mild_1576,276.43,1000.5,2.54,0.0,NaN
nomination_mild_1584,186.02,13.32,2.95,0.0,0.0
nomination_mild_1586,299.54,6.52,2.91,0.0,0.0
nomination_mild_1600,126.22,9.23,2.81,0.0,0.0
nomination_mild_1601,293.72,7.52,3.2,0.0,0.0
nomination_mild_1605,146.12,9.78,2.75,0.0,0.0
nomination_mild_1612,220.12,45.05,2.9,0.0,0.0
nomination_mild_1614,254.36,49.79,3.22,0.0,0.0
nomination_mild_1625,263.12,11.05,2.75,0.0,0.0
nomination_mild_1636,268.86,28.63,2.87,0.0,0.0
nomination_mild_1638,406.66,8.25,2.57,0.0,0.0
nomination_mild_1639,158.3,1000.62,2.68,0.0,NaN
nomination_mild_1643,267.17,7.02,3.09,0.0,0.0
nomination_mild_1652,294.68,31.38,2.93,0.0,0.0
nomination_mild_1663,794.78,11.41,2.78,0.0,0.0
nomination_mild_1670,116.08,36.56,2.72,0.0,0.0
nomination_mild_1675,191.12,29.9,2.52,0.0,0.0
nomination_mild_1680,253.97,1001.36,2.86,0.0,NaN
nomination_mild_1700,291.45,35.0,3.19,0.0,0.0
nomination_mild_1705,157.9,7.23,3.21,0.0,0.0
nomination_mild_1710,721.12,12.17,2.69,0.0,0.0
nomination_mild_1711,762.41,1003.15,2.45,0.0,NaN
nomination_mild_1721,323.61,1001.84,2.48,0.0,NaN
nomination_mild_1734,261.34,43.51,2.58,0.0,0.0
nomination_mild_1736,622.52,1001.29,2.76,0.0,0.0
nomination_mild_1745,172.57,11.45,2.8,0.0,0.0
nomination_mild_1761,151.86,7.36,2.7,0.0,0.0
nomination_mild_1766,420.91,11.9,2.67,0.0,0.0
nomination_mild_1768,722.63,27.64,2.67,0.0,0.0
nomination_mild_1779,610.55,33.47,3.14,0.0,0.0
nomination_mild_1781,265.51,22.65,2.86,0.0,0.0
nomination_mild_1786,239.34,8.44,2.68,0.0,0.0014363221333634749
nomination_mild_1795,133.12,9.74,2.66,0.0,0.0
nomination_mild_1796,152.58,9.23,2.91,0.0,0.0
nomination_mild_1806,223.36,9.12,2.62,0.0,0.0
nomination_mild_1807,257.22,9.12,2.76,0.0,0.0
nomination_mild_1811,342.76,7.56,3.12,0.0,0.0
nomination_mild_1820,341.25,6.95,2.86,0.0,0.0
nomination_mild_1824,241.58,96.83,2.74,0.0,0.0
nomination_mild_1827,258.81,42.8,2.97,0.0,0.0
nomination_mild_1828,845.56,10.44,2.82,0.0,0.0
nomination_mild_1838,248.6,22.13,2.93,0.0,0.0
nomination_mild_1841,229.79,44.96,3.18,0.0,0.0
nomination_mild_1844,235.37,48.74,2.65,0.0,0.0
nomination_mild_1848,307.23,6.89,2.57,0.0,0.0
nomination_mild_1871,845.48,9.37,2.69,0.0,0.0
nomination_mild_1876,278.2,8.53,3.45,0.0,0.0
nomination_mild_1882,381.1,10.07,3.19,0.0,0.0
nomination_mild_1893,343.41,7.21,3.08,0.0,0.0
nomination_mild_1894,264.76,1000.7,2.7,0.0,NaN
nomination_mild_1898,274.68,16.7,2.81,0.0,0.0
nomination_mild_1899,138.38,7.74,2.88,0.0,0.0
nomination_mild_1903,249.59,1000.7,2.62,0.0,NaN
nomination_mild_1905,140.63,1001.03,2.59,0.0,NaN
nomination_mild_1911,240.54,27.41,3.0,0.0,0.0
nomination_mild_1917,190.04,9.67,2.69,0.0,0.0
nomination_mild_1933,652.0,1001.07,2.85,0.0,NaN
nomination_mild_1944,252.35,12.23,2.55,0.0,0.0
nomination_mild_1947,431.17,9.01,2.69,0.0,0.0
nomination_mild_1951,184.7,43.37,2.57,0.0,0.0
nomination_mild_1958,264.07,7.33,2.7,0.0,0.0
nomination_mild_1960,1000.34,32.58,2.75,0.0,0.0
nomination_mild_1964,244.25,39.16,2.74,0.002273194459027642,0.0
nomination_mild_1990,324.64,6.7,2.6,0.0,0.0
nomination_mild_1993,849.04,11.98,2.82,0.0,0.0
nomination_mild_1996,119.32,38.68,3.12,0.0,0.0
nomination_mild_1998,309.34,23.45,2.82,0.0,0.0
nomination_mild_2003,276.61,23.76,2.94,0.0,0.0
nomination_mild_2009,271.89,26.28,2.81,0.0,0.0
nomination_mild_2011,273.21,8.1,3.25,0.0,0.0
nomination_mild_2017,323.01,9.2,3.05,0.0,0.0
nomination_mild_2021,132.11,1000.36,2.83,0.0,NaN
nomination_mild_2030,324.45,29.01,3.04,0.0,0.0
nomination_mild_2031,421.41,13.69,3.01,0.0,0.0005477963365217288
nomination_mild_2033,419.14,11.19,2.93,0.0,0.0
nomination_mild_2040,106.57,7.47,3.19,0.0,0.0
nomination_mild_2044,741.2,9.74,2.92,0.0,0.0
nomination_mild_2063,193.68,26.02,3.06,0.0,0.0
nomination_mild_2064,607.9,18.21,3.0,0.0,0.0
nomination_mild_2079,148.11,8.13,2.75,0.0,0.0
nomination_mild_2089,247.81,10.7,3.01,0.0,0.0
nomination_mild_2098,312.11,30.62,2.52,0.0,0.0
nomination_mild_2106,203.49,7.34,2.75,0.0,0.0
nomination_mild_2113,256.8,1000.26,2.66,0.0,NaN
nomination_mild_2116,311.85,6.58,2.75,0.0,0.0
nomination_mild_2121,248.74,9.98,2.62,0.0,0.0
nomination_mild_2122,221.71,43.41,2.68,0.0,0.0
nomination_mild_2127,206.39,11.78,2.68,0.0,0.0010266904094474393
nomination_mild_2135,242.68,9.77,2.91,0.0,0.0
nomination_mild_2136,833.08,9.32,2.77,0.0,0.0
nomination_mild_2152,242.89,12.35,3.0,0.0,0.0
nomination_mild_2153,238.35,8.74,2.87,0.0,0.0
nomination_mild_2179,131.04,12.71,2.57,0.0,0.0
nomination_mild_2182,239.67,7.1,3.22,0.0,0.0
nomination_mild_2191,150.68,12.7,2.95,0.0,0.0
nomination_mild_2199,91.69,11.35,2.88,0.0,0.0
nomination_mild_2202,167.55,8.16,2.71,0.0,0.0
nomination_mild_2210,124.3,12.38,2.83,0.0,0.0
nomination_mild_2212,132.29,8.38,2.71,0.0,0.0
nomination_mild_2216,169.44,11.46,2.73,0.0,0.0
nomination_mild_2238,135.42,9.3,2.72,0.0,0.0
nomination_mild_2248,170.85,14.77,3.15,0.0,0.0
nomination_mild_2262,119.92,11.33,2.63,0.0,0.0
nomination_mild_2272,328.09,7.16,2.82,0.0,0.0
nomination_mild_2285,269.94,7.45,3.32,0.0,0.0
nomination_mild_2296,321.52,13.27,2.59,0.0,0.0
nomination_mild_2299,163.54,7.54,2.72,0.0,0.0
nomination_mild_2313,221.57,7.42,2.7,0.0,0.0
nomination_mild_2320,261.25,981.33,2.75,0.0,0.0
nomination_mild_2322,152.22,9.54,2.91,0.0,0.0
nomination_mild_2327,166.44,41.38,2.68,0.0,0.0
nomination_mild_2330,192.86,57.71,2.79,0.0,0.0
nomination_mild_2331,223.16,26.99,2.79,0.0,0.0
nomination_mild_2333,298.36,16.29,3.15,0.0,0.0
nomination_mild_2342,293.23,39.78,2.68,0.0,0.0
nomination_mild_2343,269.55,7.28,2.85,0.0,0.0
nomination_mild_2349,129.46,19.99,2.58,0.0,0.0
nomination_mild_2352,292.59,12.98,2.84,0.0,0.0
nomination_mild_2353,170.67,784.04,2.86,0.0,0.0
nomination_mild_2357,321.04,7.64,2.86,0.003318470129980151,0.0
nomination_mild_2367,316.86,10.73,2.96,0.002723032182153799,0.0
nomination_mild_2372,282.82,26.24,2.8,0.0,0.0
nomination_mild_2378,145.91,26.57,2.91,0.0,0.0
nomination_mild_2380,254.76,12.98,2.78,0.0,0.0
nomination_mild_2390,249.7,10.1,2.82,0.0,0.0
nomination_mild_2399,171.16,36.15,3.05,0.0,0.0
nomination_mild_2404,155.96,10.72,2.62,0.0,0.0
nomination_mild_2408,376.28,11.3,2.98,0.0,0.0
nomination_mild_2419,301.55,47.44,2.87,0.0,0.0
nomination_mild_2420,258.82,7.55,3.1,0.0,0.0
nomination_mild_2422,308.81,8.7,3.01,0.0,0.0
nomination_mild_2426,204.8,19.74,2.77,0.0,0.0
nomination_mild_2428,200.21,29.57,2.67,0.0,0.0
nomination_mild_2429,145.23,8.91,3.16,0.0,0.0
nomination_mild_2435,244.14,13.12,2.97,0.0,0.0
nomination_mild_2438,297.65,27.23,2.81,0.0,0.0
nomination_mild_2449,300.18,37.36,2.56,0.0,0.0
nomination_mild_2451,141.43,9.58,3.27,0.0,0.0
nomination_mild_2454,160.32,12.23,3.05,0.0,0.0
nomination_mild_2460,127.22,22.03,2.92,0.0,0.0
nomination_mild_2468,300.49,11.71,3.49,0.0,0.0
nomination_mild_2481,135.67,28.83,2.82,0.0,0.0
nomination_mild_2484,157.66,11.35,2.91,0.0,0.0
nomination_mild_2490,167.27,31.18,3.18,0.0,0.0
nomination_mild_2492,316.56,32.09,2.7,0.0,0.0
nomination_mild_2502,268.49,1001.2,2.73,0.0,NaN
nomination_mild_2503,240.1,35.85,2.99,0.0,0.0
nomination_mild_2507,146.38,1001.11,2.9,0.0,NaN
nomination_mild_2520,244.87,9.28,2.85,0.0,0.0
nomination_mild_2526,121.47,6.59,3.01,0.0,0.0
nomination_mild_2549,182.63,35.11,2.85,0.0,0.0
nomination_mild_2553,118.42,27.16,2.57,0.0,0.0
nomination_mild_2554,758.57,1000.49,2.58,0.0,NaN
nomination_mild_2556,225.46,6.71,2.54,0.0,0.0
nomination_mild_2557,325.29,1000.39,2.58,0.0,NaN
nomination_mild_2580,245.42,11.36,2.72,0.0,0.0
nomination_mild_2588,718.1,11.13,2.45,0.0,0.0
nomination_mild_2595,285.28,7.71,2.85,0.0,0.0
nomination_mild_2597,241.53,1000.75,2.63,0.0,NaN
nomination_mild_2612,136.01,11.1,2.69,0.0,0.0
nomination_mild_2613,165.9,13.7,2.98,0.0,0.0
nomination_mild_2616,442.23,38.71,2.95,0.0,0.0
nomination_mild_2633,274.68,9.4,3.21,0.0,0.0
nomination_mild_2643,830.48,7.6,2.83,0.0,0.0
nomination_mild_2646,281.28,1000.18,3.0,0.0,NaN
nomination_mild_2648,196.75,6.4,2.95,0.0,0.0
nomination_mild_2657,165.96,9.13,2.83,0.0,0.0
nomination_mild_2658,245.65,1000.89,3.16,0.0,NaN
nomination_mild_2664,295.54,33.45,2.73,0.0,0.0
nomination_mild_2667,259.34,30.03,3.21,0.0,0.0
nomination_mild_2668,139.4,71.78,2.81,0.0,0.0
nomination_mild_2676,137.84,34.27,2.78,0.0,0.0
nomination_mild_2677,341.31,8.35,2.73,0.0,0.0
nomination_mild_2692,234.36,20.7,2.67,0.0,0.0
nomination_mild_2696,220.94,1000.28,2.37,0.0,NaN
nomination_mild_2704,187.69,9.35,2.67,0.0,0.0
nomination_mild_2705,234.07,28.24,2.98,0.0,0.0
nomination_mild_2710,141.74,22.96,2.48,0.0,0.0
nomination_mild_2715,339.49,26.34,2.55,0.0,0.0
nomination_mild_2722,259.27,19.59,3.06,0.0,0.0
nomination_mild_2724,234.31,41.85,2.9,0.0,0.0
nomination_mild_2734,307.71,13.38,2.75,0.0,0.0
nomination_mild_2746,161.5,8.98,2.83,0.0,0.0
nomination_mild_2758,215.22,11.15,2.73,0.0,0.0
nomination_mild_2766,244.99,23.34,2.6,0.00830316561535276,0.0
nomination_mild_2768,141.85,9.85,2.86,0.0,0.0
nomination_mild_2793,166.66,9.83,2.59,0.0,0.0
nomination_mild_2799,178.22,8.65,2.71,0.0,0.0
nomination_mild_2804,245.51,32.81,2.81,0.0,0.0
nomination_mild_2811,828.24,23.39,2.5,0.0,0.0
nomination_mild_2815,139.95,11.44,2.81,0.0,0.0
nomination_mild_2816,281.81,35.46,2.79,0.0,0.0
nomination_mild_2826,190.37,26.19,2.53,0.0,0.0
nomination_mild_2836,146.55,28.71,2.66,0.0,0.0
nomination_mild_2856,322.94,1001.66,2.82,0.0,NaN
nomination_mild_2858,209.4,7.8,2.85,0.0,0.0
nomination_warm_0003,238.39,7.96,3.8,0.0,0.0
nomination_warm_0012,101.98,12.43,2.98,0.001901050739929251,0.0
nomination_warm_0014,232.12,5.86,3.46,0.0,0.0
nomination_warm_0015,304.72,10.28,3.08,0.007337335346073398,0.0
nomination_warm_0021,91.28,462.1,3.44,0.0,0.0
nomination_warm_0023,164.31,31.04,2.97,0.0,0.0
nomination_warm_0030,284.23,26.06,2.74,0.0,0.0
nomination_warm_0032,802.13,8.83,3.18,0.0,0.0
nomination_warm_0033,118.53,13.07,3.11,0.0,0.0
nomination_warm_0034,133.38,37.8,2.92,0.0,0.0
nomination_warm_0035,385.52,40.37,3.33,0.0,0.0
nomination_warm_0037,288.41,7.92,2.89,0.0,0.0
nomination_warm_0039,322.24,7.18,3.15,0.0,0.0
nomination_warm_0049,194.73,34.58,2.81,0.0,0.0
nomination_warm_0051,253.56,6.92,2.99,0.0,0.0
nomination_warm_0052,112.66,19.67,3.29,0.0,0.0
nomination_warm_0053,317.96,12.58,3.07,0.0,0.0
nomination_warm_0054,89.23,10.21,3.13,0.0,0.0
nomination_warm_0073,145.02,6.23,2.88,0.0,0.0
nomination_warm_0074,545.41,7.25,3.36,0.0,0.0
nomination_warm_0079,546.3,25.27,3.07,0.0,0.0
nomination_warm_0081,231.52,1000.64,3.03,0.0,NaN
nomination_warm_0082,122.66,24.78,2.8,0.0,0.0
nomination_warm_0084,231.1,14.69,2.89,0.0,0.0
nomination_warm_0086,219.8,934.49,3.09,0.0,0.0
nomination_warm_0090,142.14,6.82,3.1,0.0,0.0
nomination_warm_0096,362.06,7.1,3.05,0.0,0.0
nomination_warm_0099,104.31,6.63,3.25,0.0,0.0
nomination_warm_0113,75.45,11.54,3.33,0.0,0.0
nomination_warm_0116,142.31,8.4,3.38,0.0,0.0
nomination_warm_0127,224.82,1000.21,2.94,0.0,NaN
nomination_warm_0128,138.74,1000.94,2.73,0.0,NaN
nomination_warm_0129,232.86,776.2,3.37,0.0,0.0
nomination_warm_0139,89.9,27.6,3.06,0.0,0.0
nomination_warm_0144,243.8,33.36,2.89,0.0,0.0
nomination_warm_0146,146.86,15.43,2.76,0.0,0.0
nomination_warm_0151,300.29,11.5,2.89,0.0,0.0
nomination_warm_0154,556.13,32.25,3.09,0.0,0.0
nomination_warm_0155,133.9,11.54,3.45,0.0,0.0
nomination_warm_0158,239.67,7.12,2.86,0.0,0.0
nomination_warm_0160,101.28,8.07,3.04,0.0,0.0001125359696077289
nomination_warm_0170,153.04,280.87,2.71,0.0,0.0
nomination_warm_0179,96.31,14.98,2.91,0.0,0.0
nomination_warm_0180,234.48,7.88,3.53,0.0,0.0
nomination_warm_0189,102.79,8.53,2.77,0.0,0.0
nomination_warm_0193,111.51,8.26,3.06,0.0,0.0
nomination_warm_0195,951.5,1000.25,4.0,0.0,NaN
nomination_warm_0198,238.3,53.12,2.97,0.0,0.0
nomination_warm_0208,305.22,8.27,3.34,0.0,0.0
nomination_warm_0212,112.05,8.81,3.6,0.0,0.0
nomination_warm_0214,267.62,8.39,3.27,0.0,0.0
nomination_warm_0216,98.76,23.85,2.85,0.0,0.0
nomination_warm_0217,247.91,1001.21,2.98,0.0,NaN
nomination_warm_0223,4.77,8.36,3.1,0.0,0.0
nomination_warm_0230,266.32,1000.82,3.1,0.0,NaN
nomination_warm_0231,5.04,9.63,2.93,0.0,0.0
nomination_warm_0237,106.92,33.98,3.2,0.0,0.0
nomination_warm_0250,206.97,7.73,2.96,0.0,0.0
nomination_warm_0251,333.58,958.52,2.81,0.0,0.0
nomination_warm_0254,282.99,12.33,2.88,0.0,0.0
nomination_warm_0257,250.23,11.47,3.33,0.0,0.0
nomination_warm_0265,123.11,33.13,2.87,0.0,0.0
nomination_warm_0268,275.96,35.31,2.92,0.0,0.0
nomination_warm_0282,564.92,8.52,2.83,0.0,0.0
nomination_warm_0283,4.23,28.97,3.09,0.0,0.0
nomination_warm_0298,237.2,9.26,3.23,0.0,0.0
nomination_warm_0325,109.02,37.24,2.94,0.0,0.0
nomination_warm_0326,214.89,30.23,3.24,0.0,0.0
nomination_warm_0327,557.42,1000.21,3.03,0.0,NaN
nomination_warm_0329,291.56,76.04,3.09,0.0,0.0
nomination_warm_0332,521.72,11.67,3.14,0.0,0.0
nomination_warm_0333,261.76,12.6,2.98,0.0,0.0
nomination_warm_0344,144.09,829.35,2.72,0.0,0.0
nomination_warm_0350,129.5,9.82,3.16,0.0,0.0
nomination_warm_0355,210.58,24.92,2.93,0.0,0.0
nomination_warm_0356,242.32,10.07,3.15,0.0,0.0
nomination_warm_0358,207.36,1000.29,3.22,0.0,NaN
nomination_warm_0368,91.23,33.83,2.78,0.0,0.0
nomination_warm_0371,275.44,36.8,3.04,0.0,0.0
nomination_warm_0384,251.53,1000.74,2.85,0.0,NaN
nomination_warm_0391,134.69,9.31,2.92,0.0,0.0
nomination_warm_0393,116.35,9.82,2.84,0.0,0.0
nomination_warm_0395,122.13,31.21,3.23,0.0,0.0
nomination_warm_0400,61.78,23.39,2.93,0.0,0.0
nomination_warm_0401,118.05,8.22,3.25,0.0,0.0
nomination_warm_0407,260.93,11.14,2.79,0.0,0.0002460664765657055
nomination_warm_0409,6.51,29.61,3.03,0.0,0.0
nomination_warm_0410,768.05,10.66,3.27,0.0,0.0
nomination_warm_0418,113.93,26.23,2.81,0.0,0.0
nomination_warm_0423,302.26,26.5,2.97,0.00229091941507094,0.0
nomination_warm_0428,82.06,12.31,2.99,0.0,0.0
nomination_warm_0432,554.52,39.11,3.03,0.0,0.0
nomination_warm_0438,96.02,10.81,3.48,0.0,0.0
nomination_warm_0457,155.68,27.32,2.83,0.0,0.0
nomination_warm_0463,101.96,10.81,3.13,0.0,0.0
nomination_warm_0464,185.4,29.58,2.89,0.0,0.0
nomination_warm_0465,102.29,7.21,2.97,0.0,0.0
nomination_warm_0470,435.75,11.33,3.31,0.0,0.0
nomination_warm_0492,115.15,25.82,2.94,0.0,0.0
nomination_warm_0493,392.4,30.7,3.11,0.0,0.0
nomination_warm_0494,161.01,17.54,3.05,0.0,0.0
nomination_warm_0496,112.85,146.75,2.89,0.0,0.0
nomination_warm_0508,294.61,1001.05,3.09,0.0,NaN
nomination_warm_0509,759.22,7.96,3.11,0.0,0.0
nomination_warm_0515,631.32,29.02,2.94,0.0,0.0
nomination_warm_0524,212.66,9.56,2.92,0.0,0.0
nomination_warm_0526,118.74,10.26,3.21,0.0,0.0
nomination_warm_0531,532.64,10.02,3.05,0.0,0.0
nomination_warm_0532,262.09,755.97,2.93,0.0,0.0
nomination_warm_0533,414.05,21.01,3.0,0.0,0.0
nomination_warm_0534,246.88,33.63,3.05,0.0,0.0
nomination_warm_0536,341.17,32.7,3.14,0.0,0.0
nomination_warm_0537,120.06,1001.06,3.31,0.0,NaN
nomination_warm_0538,146.98,12.35,2.86,0.0,0.0
nomination_warm_0542,149.39,9.83,3.22,0.0,0.0
nomination_warm_0545,120.36,24.37,2.76,0.0,0.0
nomination_warm_0551,257.04,25.32,3.19,0.0,0.0
nomination_warm_0560,117.71,33.56,2.94,0.0,0.0
nomination_warm_0568,102.85,1000.2,3.0,0.0,NaN
nomination_warm_0569,225.31,33.45,2.9,0.0,0.0
nomination_warm_0571,221.68,8.76,3.11,0.0,0.0
nomination_warm_0575,122.61,9.32,2.74,0.0,0.0
nomination_warm_0577,233.36,8.36,2.97,0.0,0.0
nomination_warm_0581,93.91,30.77,3.01,0.0,0.0
nomination_warm_0587,247.8,6.83,3.32,0.0,0.0
nomination_warm_0592,961.04,36.52,3.22,0.0,0.0
nomination_warm_0597,257.21,31.32,2.91,0.0,0.0
nomination_warm_0598,71.8,26.52,3.0,0.0,0.0
nomination_warm_0603,124.65,392.29,2.84,0.0,0.0
nomination_warm_0604,115.28,33.11,3.31,0.0,0.0
nomination_warm_0624,104.28,32.78,3.11,0.0,0.0
nomination_warm_0629,235.76,11.7,3.51,0.0,0.0
nomination_warm_0632,96.47,32.29,2.93,0.0,0.0
nomination_warm_0639,205.17,34.15,2.94,0.0,0.0
nomination_warm_0648,134.86,9.7,2.78,0.0,0.0
nomination_warm_0654,882.78,7.77,2.85,0.0,0.0
nomination_warm_0655,142.4,9.74,2.82,0.0,0.0
nomination_warm_0656,443.49,31.18,3.31,0.0,0.0
nomination_warm_0659,241.71,27.18,2.74,0.0,0.0
nomination_warm_0662,130.45,21.14,2.79,0.0,0.0
nomination_warm_0664,155.66,8.39,2.99,0.0,0.0
nomination_warm_0670,114.52,1000.8,3.45,0.0,NaN
nomination_warm_0674,248.66,27.02,3.0,0.0,0.0
nomination_warm_0676,800.18,1001.89,3.24,0.0,NaN
nomination_warm_0679,121.51,740.67,2.66,0.0,0.0
nomination_warm_0681,227.41,14.57,3.36,0.0,0.0
nomination_warm_0688,112.61,1000.88,2.79,0.0,NaN
nomination_warm_0691,116.86,12.23,3.4,0.0,0.0
nomination_warm_0692,209.33,14.21,3.02,0.0,0.0
nomination_warm_0694,114.4,30.57,2.63,0.0,0.0
nomination_warm_0698,252.4,1001.18,3.08,0.0,NaN
nomination_warm_0700,255.18,36.29,2.92,0.0,0.0
nomination_warm_0710,131.93,7.54,2.9,0.0,0.000215924098627219
nomination_warm_0731,212.95,8.58,3.18,0.0,0.0
nomination_warm_0739,128.79,35.15,2.71,0.0,0.0
nomination_warm_0741,100.57,7.8,2.97,0.0,0.0
nomination_warm_0744,202.86,11.19,3.09,0.0,0.0
nomination_warm_0746,159.82,9.79,3.18,0.0,0.0
nomination_warm_0747,127.5,6.73,2.91,0.0,0.0
nomination_warm_0752,906.15,36.0,2.67,0.0,0.0
nomination_warm_0753,246.7,35.99,3.08,0.0,0.0
nomination_warm_0755,122.29,25.31,3.25,0.0,0.0
nomination_warm_0757,73.88,7.19,2.73,0.0,0.0
nomination_warm_0761,185.3,27.16,2.84,0.0,0.0
nomination_warm_0769,115.59,28.06,3.05,0.0,0.0
nomination_warm_0778,314.27,60.71,2.97,0.0,0.0
nomination_warm_0782,322.1,7.07,2.84,0.0,0.0001947499256535495
nomination_warm_0783,194.45,28.12,3.17,0.0,0.0
nomination_warm_0789,373.09,30.61,2.67,0.0,0.0
nomination_warm_0797,249.16,20.65,3.33,0.0,0.0
nomination_warm_0798,146.06,27.53,2.84,0.0,0.0
nomination_warm_0799,167.82,30.07,2.78,0.0,0.0
nomination_warm_0806,268.08,34.85,3.18,0.0,0.0
nomination_warm_0817,168.73,10.94,3.53,0.0,0.0
nomination_warm_0820,125.6,1000.73,3.13,0.0,NaN
nomination_warm_0821,237.39,11.32,3.16,0.0,0.0
nomination_warm_0824,244.69,11.4,3.05,0.0,0.0
nomination_warm_0826,230.06,14.83,2.77,0.0,0.0
nomination_warm_0832,234.65,50.01,2.89,0.0,0.0
nomination_warm_0840,178.82,25.65,3.04,0.0,0.0
nomination_warm_0855,266.26,8.45,2.88,0.0,0.0
nomination_warm_0857,138.56,9.35,2.81,0.0,0.0
nomination_warm_0859,109.07,32.42,3.28,0.0,0.0
nomination_warm_0865,267.46,1000.31,3.47,0.0,NaN
nomination_warm_0869,116.18,8.99,3.02,0.0,0.0
nomination_warm_0880,121.33,11.13,3.31,0.0,0.0
nomination_warm_0886,183.27,850.52,2.95,0.0,0.0
nomination_warm_0890,318.11,29.0,2.72,0.0,0.0
nomination_warm_0900,87.98,25.99,2.86,0.0,0.0
nomination_warm_0903,364.27,9.19,3.1,0.0,0.0
nomination_warm_0905,134.79,6.74,2.89,0.0,0.0
nomination_warm_0906,160.52,7.75,3.3,0.0,0.0
nomination_warm_0909,92.45,32.74,3.08,0.0,0.0
nomination_warm_0913,310.4,8.85,3.02,0.0,0.0
nomination_warm_0925,254.93,12.89,3.34,0.0,0.0
nomination_warm_0927,284.4,31.88,3.14,0.0,0.0
nomination_warm_0929,383.08,34.64,3.12,0.0,0.0
nomination_warm_0931,481.14,9.43,3.01,0.0,0.0
nomination_warm_0933,344.62,29.61,3.09,0.0,0.0
nomination_warm_0940,100.21,8.44,3.01,0.0,0.0
nomination_warm_0941,285.36,32.67,2.89,0.0,0.0
nomination_warm_0955,243.49,7.12,3.09,0.0,0.0
nomination_warm_0967,115.18,17.34,3.29,0.0,0.0007824677936271282
nomination_warm_0973,147.52,38.7,2.94,0.0,0.0
nomination_warm_0976,343.79,12.11,3.12,0.0,0.0
nomination_warm_0978,140.7,1000.62,2.9,0.0,NaN
nomination_warm_0982,707.07,8.83,3.17,0.0,0.0
nomination_warm_0986,111.06,38.83,3.14,0.0,0.0
nomination_warm_0995,243.34,7.13,3.0,0.0,0.0
nomination_warm_0998,149.74,27.16,3.4,0.0,0.0
nomination_warm_1004,264.45,36.11,3.11,0.0,0.0
nomination_warm_1011,404.51,37.97,3.12,0.0,0.0
nomination_warm_1012,126.8,6.86,3.2,0.0,0.0
nomination_warm_1025,277.43,12.99,3.27,0.0,0.0
nomination_warm_1029,313.41,12.99,3.61,0.0,0.0
nomination_warm_1030,115.47,28.74,2.87,0.0,0.0
nomination_warm_1033,126.56,1000.21,3.02,0.0,NaN
nomination_warm_1035,183.63,1001.7,3.01,0.0,NaN
nomination_warm_1042,408.17,7.28,2.94,0.0,0.0
nomination_warm_1056,134.86,1000.2,2.75,0.0,NaN
nomination_warm_1059,245.89,179.77,3.01,0.0,0.0
nomination_warm_1060,234.98,10.79,3.05,0.0,0.0
nomination_warm_1068,242.58,24.77,3.1,0.0,0.0
nomination_warm_1072,294.56,37.85,3.33,0.0,0.0
nomination_warm_1076,286.61,10.85,3.26,0.0,0.0
nomination_warm_1078,264.5,31.38,2.77,0.0,0.0
nomination_warm_1085,452.7,20.44,2.97,0.0,0.0
nomination_warm_1087,104.49,14.98,3.66,0.0,0.0
nomination_warm_1089,420.23,34.83,3.11,0.0,0.0
nomination_warm_1101,120.54,13.04,3.52,0.0,0.0
nomination_warm_1107,246.33,37.55,2.77,0.0,0.0
nomination_warm_1116,637.24,51.85,2.86,0.0,0.0
nomination_warm_1123,263.66,11.69,2.95,0.0,0.0
nomination_warm_1125,151.03,11.32,2.89,0.0,0.0
nomination_warm_1126,193.94,47.9,2.72,0.0,0.0
nomination_warm_1131,222.41,28.23,2.87,0.0,0.0
